Date,Time,Category,Site,Turbidity ,BGA,AConductivity,SpCond,Salinity,Resistivity,Density,TDS,Chla,Temp,Barometric,Pressure,ft,m,Voltage,BP,Lat,Long
9/9/2021,14:48:00,C,BR3c,1.581082,1.763647,45.64975,52.33611,0.02635957,,0.9985487,0.03766019,0.005728637,18.83078,,1.655341,4.428887937,1.349925,0,997.1854,,
9/9/2021,14:48:00,C,BR3c,1.577415,1.764762,47.46911,54.43216,0.02672152,,0.9985541,0.03814914,0.00565962,18.82894,,1.702932,4.538461431,1.383323,0,997.1837,,
9/9/2021,14:48:00,C,BR3c,1.573748,1.765876,49.28847,56.52821,0.02708346,,0.9985595,0.0386381,0.005590602,18.8271,,1.750524,4.648034926,1.416721,0,997.1819,,
9/9/2021,14:48:00,C,BR3c,1.560908,1.707017,90.30894,104.2843,0.04968553,,0.9986308,0.06892354,0.005636674,18.09025,,2.307185,5.9356662,1.809191,0,997.1641,,
9/9/2021,14:48:00,C,BR3c,1.558716,1.70374,93.3119,107.7718,0.05089232,,0.9986367,0.07054087,0.005600848,18.04865,,2.350277,6.035367647,1.83958,0,997.1624,,
9/9/2021,14:48:00,C,BR3c,1.556524,1.700464,96.31485,111.2593,0.0520991,,0.9986426,0.0721582,0.005565021,18.00705,,2.393369,6.135069094,1.869969,0,997.1606,,
9/9/2021,14:48:00,C,BR3c,1.58303,1.744221,72.02791,83.57888,0.03879895,,0.9986732,0.05432627,0.008002614,17.85112,,3.44632,8.572575734,2.612921,0,997.1775,,
9/9/2021,14:48:00,C,BR3c,1.584248,1.745373,71.57086,83.08028,0.03855751,,0.9986765,0.05400219,0.008141166,17.82591,,3.517908,8.738271277,2.663425,0,997.178,,
9/9/2021,14:48:00,C,BR3c,1.585465,1.746525,71.11381,82.58169,0.03831608,,0.9986798,0.0536781,0.008279718,17.80071,,3.589496,8.90396682,2.713929,0,997.1786,,
9/9/2021,14:48:00,C,BR3c,1.547605,1.75263,71.97375,83.64367,0.03883125,,0.9986841,0.05436839,0.009211776,17.72219,,4.323536,10.59589273,3.229628,0,997.2299,,
9/9/2021,14:48:00,C,BR3c,1.546151,1.753993,71.45145,83.05266,0.03854473,,0.998685,0.05398423,0.009318832,17.71448,,4.387885,10.74445244,3.274909,0,997.2331,,
9/9/2021,14:48:00,C,BR3c,1.544696,1.755355,70.92916,82.46165,0.03825822,,0.998686,0.05360007,0.00942589,17.70677,,4.452233,10.89301872,3.320192,0,997.2363,,
9/9/2021,14:48:00,C,BR3c,1.550003,1.710083,71.59479,83.37287,0.03869895,,0.9987086,0.05492467,0.008037802,17.60936,,5.756487,13.89560084,4.235379,0,997.1775,,
9/9/2021,14:48:00,C,BR3c,1.54948,1.707675,71.65386,83.45067,0.03873662,,0.99871,0.05501628,0.007980531,17.60207,,5.845717,14.10106672,4.298005,0,997.1754,,
9/9/2021,14:48:00,C,BR3c,1.548957,1.705267,71.71294,83.52847,0.03877429,,0.9987113,0.05510789,0.00792326,17.59478,,5.934947,14.30653261,4.360631,0,997.1732,,
9/9/2021,14:48:00,C,BR3c,1.555435,1.733811,73.78757,86.14547,0.04004176,,0.9987225,0.05609775,0.008712051,17.54833,,6.491457,15.59550247,4.753509,0,997.1552,,
9/9/2021,14:48:00,C,BR3c,1.555926,1.734293,73.90875,86.30064,0.04011689,,0.9987236,0.05617755,0.008722137,17.54357,,6.55162,15.73442308,4.795852,0,997.1528,,
9/9/2021,14:48:00,C,BR3c,1.556417,1.734776,74.02993,86.4558,0.04019203,,0.9987248,0.05625734,0.008732222,17.53882,,6.611782,15.87334368,4.838195,0,997.1505,,
9/9/2021,14:48:00,C,BR3c,1.556908,1.735258,74.15111,86.61096,0.04026716,,0.9987259,0.05633713,0.008742306,17.53406,,6.671944,16.01226429,4.880538,0,997.1481,,
9/9/2021,14:48:00,C,BR3c,1.546076,1.730452,75.00529,87.79568,0.04083982,,0.998743,0.05721411,0.007819147,17.37933,,7.220071,17.08123086,5.206359,0,997.1855,,
9/9/2021,14:48:00,C,BR3c,1.545676,1.730804,75.09751,87.9176,0.04089882,,0.9987442,0.05728343,0.007788392,17.37021,,7.262743,17.16979058,5.233352,0,997.1869,,
9/9/2021,14:48:00,C,BR3c,1.545276,1.731156,75.18973,88.03953,0.04095781,,0.9987453,0.05735274,0.007757637,17.3611,,7.305416,17.25835029,5.260345,0,997.1884,,
9/9/2021,14:48:00,C,BR3c,1.541016,1.686458,75.19844,88.22369,0.04104537,,0.9987611,0.05736032,0.01097186,17.28984,,7.355685,17.56421972,5.353574,0,997.18,,
9/9/2021,14:48:00,C,BR3c,1.540575,1.684093,75.22025,88.2624,0.04106401,,0.9987624,0.05738184,0.01111423,17.28273,,7.371772,17.60666067,5.36651,0,997.1804,,
9/9/2021,14:48:00,C,BR3c,1.540134,1.681727,75.24207,88.30109,0.04108264,,0.9987636,0.05740336,0.01125659,17.27561,,7.38786,17.64910161,5.379446,0,997.1807,,
9/9/2021,14:48:00,C,BR3c,1.546524,1.656167,75.55788,88.75078,0.04129984,,0.9987708,0.0576921,0.008656641,17.21939,,7.795825,18.59814036,5.668713,0,997.1626,,
9/9/2021,14:48:00,C,BR3c,1.546755,1.653921,75.57597,88.77998,0.04131392,,0.9987715,0.05770831,0.00859111,17.21484,,7.818548,18.65481031,5.685986,0,997.1615,,
9/9/2021,14:48:00,C,BR3c,1.546985,1.651675,75.59406,88.8092,0.04132801,,0.9987722,0.05772452,0.008525579,17.21029,,7.841271,18.71148354,5.70326,0,997.1604,,
9/9/2021,14:48:00,C,BR3c,1.510789,1.651052,76.11923,89.63898,0.04172803,,0.998791,0.05826534,0.007663734,17.17208,,9.221209,21.890086,6.672098,0,997.2034,,
9/9/2021,14:48:00,C,BR3c,1.509055,1.650458,76.15333,89.6918,0.0417535,,0.9987922,0.05829966,0.007564947,17.16883,,9.301167,22.07446265,6.728296,0,997.2053,,
9/9/2021,14:48:00,C,BR3c,1.507322,1.649864,76.18742,89.74461,0.04177897,,0.9987933,0.05833399,0.007466161,17.16558,,9.381125,22.25883929,6.784494,0,997.2071,,
9/9/2021,14:48:00,C,BR3c,1.49935,1.632777,76.1693,89.83142,0.04181989,,0.9988026,0.05839043,0.009910544,17.04618,,9.722604,23.04690034,7.024695,0,997.1995,,
9/9/2021,14:48:00,C,BR3c,1.498172,1.63186,76.17951,89.85358,0.04183052,,0.9988035,0.05840483,0.01001983,17.03914,,9.769549,23.1551615,7.057693,0,997.2,,
9/9/2021,14:48:00,C,BR3c,1.496995,1.630943,76.18971,89.87572,0.04184115,,0.9988044,0.05841922,0.01012911,17.03209,,9.816495,23.26341938,7.09069,0,997.2005,,
9/9/2021,14:48:00,C,BR3c,1.486866,1.617065,76.25665,90.02184,0.04247603,,0.9988216,0.05927358,0.01181619,16.9971,,11.04897,26.10503364,7.956814,0,997.183,,
9/9/2021,14:48:00,C,BR3c,1.486169,1.615969,76.2598,90.03135,0.04251035,,0.9988226,0.0593198,0.01195623,16.99273,,11.12104,26.27121803,8.007467,0,997.1819,,
9/9/2021,14:48:00,C,BR3c,1.485473,1.614873,76.26294,90.04086,0.04254467,,0.9988238,0.05936602,0.01209626,16.98836,,11.19311,26.43740242,8.05812,0,997.1808,,
9/9/2021,14:48:00,C,BR3c,1.486887,1.676962,77.65245,91.90289,0.0428976,,0.9988319,0.05984085,0.01054328,16.88211,,11.76425,27.75740902,8.460458,0,997.2059,,
9/9/2021,14:48:00,C,BR3c,1.486745,1.679965,77.72762,92.0048,0.04292985,,0.9988327,0.05988424,0.0104959,16.87577,,11.82079,27.88793068,8.500241,0,997.2068,,
9/9/2021,14:48:00,C,BR3c,1.486603,1.682968,77.80279,92.1067,0.0429621,,0.9988335,0.05992763,0.01044852,16.86943,,11.87733,28.0184589,8.540026,0,997.2078,,
9/9/2021,14:48:00,C,BR3c,1.49492,1.608617,78.16797,92.60237,0.04318454,,0.9988436,0.06043621,0.009874907,16.83919,,12.7661,30.06355739,9.163372,0,997.1833,,
9/9/2021,14:48:00,C,BR3c,1.495398,1.605967,78.21686,92.66821,0.0432036,,0.9988442,0.06047303,0.009810799,16.83533,,12.8251,30.19944322,9.20479,0,997.1825,,
9/9/2021,14:49:00,C,BR3c,1.495876,1.603317,78.26575,92.73404,0.04322266,,0.9988449,0.06050985,0.009746691,16.83147,,12.8841,30.33532577,9.246207,0,997.1818,,
9/9/2021,14:49:00,C,BR3c,1.496355,1.600667,78.31464,92.79987,0.04324172,,0.9988456,0.06054667,0.009682584,16.82762,,12.9431,30.47121161,9.287625,0,997.181,,
9/9/2021,14:49:00,C,BR3c,1.517652,1.615479,78.64059,93.27407,0.0434824,,0.9988479,0.06065174,0.01277643,16.79991,,13.44232,31.627314,9.640005,0,997.1981,,
9/9/2021,14:49:00,C,BR3c,1.518933,1.614573,78.66621,93.31046,0.04349996,,0.9988483,0.06066892,0.01292132,16.79776,,13.48839,31.73370508,9.672433,0,997.1984,,
9/9/2021,14:49:00,C,BR3c,1.520214,1.613668,78.69182,93.34684,0.04351752,,0.9988486,0.06068609,0.01306621,16.7956,,13.53445,31.84009288,9.70486,0,997.1987,,
9/9/2021,14:49:00,C,BR3c,1.473691,1.584303,78.83035,93.55038,0.04361567,,0.9988579,0.06077051,0.01106023,16.76347,,14.13813,33.23336721,10.12953,0,997.1642,,
9/9/2021,14:49:00,C,BR3c,1.471794,1.583089,78.84547,93.57238,0.04362628,,0.9988584,0.06077778,0.01102435,16.76115,,14.18086,33.33208768,10.15962,0,997.1628,,
9/9/2021,14:49:00,C,BR3c,1.469897,1.581874,78.8606,93.59439,0.0436369,,0.9988589,0.06078505,0.01098846,16.75883,,14.2236,33.43077535,10.1897,0,997.1614,,
9/9/2021,14:49:00,C,BR3c,1.525093,1.618747,78.9157,93.74062,0.0437068,,0.9988595,0.06092656,0.01090312,16.7229,,14.40602,33.85413494,10.31874,0,997.1695,,
9/9/2021,14:49:00,C,BR3c,1.527009,1.620032,78.92194,93.75317,0.04371282,,0.9988598,0.06093603,0.01085835,16.72031,,14.42912,33.90754702,10.33502,0,997.1692,,
9/9/2021,14:49:00,C,BR3c,1.528926,1.621316,78.92818,93.76572,0.04371884,,0.99886,0.06094551,0.01081358,16.71772,,14.45222,33.9609919,10.35131,0,997.1689,,
9/9/2021,14:49:00,C,BR3c,1.507528,1.629245,78.74263,93.56465,0.04362121,,0.9988613,0.0608157,0.01120367,16.70633,,14.94155,36.15971244,11.02148,0,997.1434,,
9/9/2021,14:49:00,C,BR3c,1.507616,1.630462,78.73438,93.55767,0.0436178,,0.9988614,0.06081213,0.01122237,16.70492,,14.97148,36.2845156,11.05952,0,997.1422,,
9/9/2021,14:49:00,C,BR3c,1.507704,1.631679,78.72611,93.55069,0.04361438,,0.9988615,0.06080857,0.01124106,16.70351,,15.0014,36.40931875,11.09756,0,997.1411,,
9/9/2021,14:49:00,C,BR3c,1.477248,1.554765,78.75893,93.73141,0.04370025,,0.9988731,0.06092542,0.0107557,16.6732,,15.87061,37.3699487,11.39036,0,997.1663,,
9/9/2021,14:49:00,C,BR3c,1.475245,1.551022,78.75663,93.7364,0.04370258,,0.9988737,0.06092867,0.01073884,16.67137,,15.92597,37.46761931,11.42013,0,997.167,,
9/9/2021,14:49:00,C,BR3c,1.473241,1.547279,78.75433,93.7414,0.0437049,,0.9988743,0.06093191,0.01072197,16.66954,,15.98132,37.56528992,11.4499,0,997.1677,,
9/9/2021,14:49:00,C,BR3c,1.525177,1.538338,78.75395,93.80217,0.04373361,,0.9988791,0.06097141,0.01110665,16.60564,,16.64657,39.06132015,11.90589,0,997.211,,
9/9/2021,14:49:00,C,BR3c,1.527266,1.536301,78.75458,93.80905,0.04373687,,0.9988796,0.06097588,0.01111677,16.60168,,16.69928,39.15967973,11.93587,0,997.2138,,
9/9/2021,14:49:00,C,BR3c,1.529355,1.534265,78.75521,93.81593,0.04374013,,0.9988801,0.06098036,0.0111269,16.59771,,16.75199,39.25800651,11.96584,0,997.2166,,
9/9/2021,14:49:00,C,BR3c,1.494022,1.580382,78.95102,94.20798,0.04392895,,0.9988872,0.06123518,0.009537177,16.56827,,17.75661,41.57601839,12.67237,0,997.2094,,
9/9/2021,14:49:00,C,BR3c,1.493233,1.582689,78.96138,94.22997,0.04393954,,0.9988877,0.06124948,0.009460896,16.56538,,17.82355,41.73038191,12.71942,0,997.2098,,
9/9/2021,14:49:00,C,BR3c,1.492443,1.584996,78.97174,94.25197,0.04395012,,0.9988882,0.06126378,0.009384614,16.5625,,17.89049,41.88474543,12.76647,0,997.2103,,
9/9/2021,14:49:00,C,BR3c,1.491654,1.587302,78.9821,94.27396,0.04396071,,0.9988887,0.06127807,0.009308334,16.55962,,17.95744,42.03910896,12.81352,0,997.2108,,
9/9/2021,14:49:00,C,BR3c,1.482362,1.561146,79.02276,94.28886,0.04396743,,0.9988918,0.06128776,0.01215867,16.52836,,18.2827,42.789962,13.04238,0,997.1922,,
9/9/2021,14:49:00,C,BR3c,1.481106,1.560885,79.0293,94.29864,0.04397212,,0.9988921,0.06129412,0.0122658,16.52608,,18.32246,42.88169429,13.07034,0,997.1911,,
9/9/2021,14:49:00,C,BR3c,1.479849,1.560624,79.03585,94.30842,0.04397681,,0.9988924,0.06130048,0.01237293,16.52381,,18.36221,42.97342657,13.0983,0,997.19,,
9/9/2021,14:49:00,C,BR3c,1.476861,1.578595,79.02924,94.32246,0.04415686,,0.9988973,0.06154309,0.01153148,16.51243,,19.43994,45.46214056,13.85686,0,997.1814,,
9/9/2021,14:49:00,C,BR3c,1.476493,1.579,79.03,94.32397,0.04416638,,0.9988976,0.06155594,0.01154786,16.51112,,19.50313,45.60803952,13.90133,0,997.1805,,
9/9/2021,14:49:00,C,BR3c,1.476124,1.579406,79.03076,94.32548,0.04417591,,0.998898,0.0615688,0.01156425,16.50981,,19.56631,45.75393847,13.9458,0,997.1797,,
9/9/2021,14:49:00,C,BR3c,1.441185,1.544014,79.42803,94.8695,0.04426785,,0.9989006,0.06169272,0.01137363,16.49353,,19.89149,46.50482432,14.17467,0,997.1974,,
9/9/2021,14:49:00,C,BR3c,1.439315,1.542595,79.44828,94.89776,0.04427649,,0.9989008,0.06170436,0.01134716,16.49242,,19.93185,46.59800018,14.20307,0,997.1981,,
9/9/2021,14:49:00,C,BR3c,1.437446,1.541176,79.46853,94.92602,0.04428513,,0.9989011,0.06171601,0.01132069,16.49131,,19.97221,46.69120884,14.23148,0,997.1987,,
9/9/2021,14:49:00,C,BR3c,1.496834,1.602196,79.47706,94.94834,0.04429044,,0.9989019,0.06175329,0.01562921,16.47044,,20.76234,48.5095488,14.78571,0,997.2081,,
9/9/2021,14:49:00,C,BR3c,1.499305,1.604752,79.48583,94.96093,0.04429275,,0.998902,0.06175803,0.01585824,16.46895,,20.81249,48.62500156,14.8209,0,997.2089,,
9/9/2021,14:49:00,C,BR3c,1.501776,1.607308,79.49461,94.97352,0.04429506,,0.9989021,0.06176277,0.01608727,16.46747,,20.86263,48.74048712,14.8561,0,997.2098,,
9/9/2021,14:49:00,C,BR3c,1.441485,1.54719,79.50716,95.02035,0.04431974,,0.9989046,0.06176675,0.01229004,16.46787,,21.0804,49.24471942,15.00979,0,997.1658,,
9/9/2021,14:49:00,C,BR3c,1.439717,1.545477,79.50814,95.02348,0.04432123,,0.9989048,0.06176794,0.01219242,16.4674,,21.11062,49.31443727,15.03104,0,997.1637,,
9/9/2021,14:49:00,C,BR3c,1.43795,1.543763,79.50911,95.02661,0.04432272,,0.9989049,0.06176913,0.0120948,16.46692,,21.14084,49.38415512,15.05229,0,997.1616,,
9/9/2021,14:49:00,C,BR3c,1.457755,1.500701,79.5464,95.07821,0.04434762,,0.9989055,0.06180752,0.0111999,16.44907,,21.69605,50.66519191,15.44275,0,997.1784,,
9/9/2021,14:49:00,C,BR3c,1.457521,1.497219,79.54873,95.08208,0.04434948,,0.9989056,0.06180968,0.01107555,16.44813,,21.73063,50.74498194,15.46707,0,997.1783,,
9/9/2021,14:49:00,C,BR3c,1.457286,1.493737,79.55106,95.08596,0.04435135,,0.9989057,0.06181184,0.01095119,16.44718,,21.76521,50.82480478,15.4914,0,997.1782,,
9/9/2021,14:49:00,C,BR3c,1.449424,1.512603,79.61175,95.18502,0.04439899,,0.9989077,0.06187104,0.01236145,16.44892,,22.27466,51.99330875,15.84756,0,997.1705,,
9/9/2021,14:49:00,C,BR3c,1.44945,1.512636,79.61565,95.1912,0.04440197,,0.9989079,0.0618749,0.01241412,16.44861,,22.313,52.0813993,15.87441,0,997.1705,,
9/9/2021,14:49:00,C,BR3c,1.449475,1.512669,79.61954,95.19738,0.04440494,,0.998908,0.06187876,0.0124668,16.44831,,22.35134,52.16952267,15.90127,0,997.1704,,
9/9/2021,14:49:00,C,BR3c,1.465131,1.484181,79.61267,95.1926,0.04440258,,0.9989083,0.06187545,0.01141088,16.43294,,22.7962,53.19859094,16.21493,0,997.187,,
9/9/2021,14:49:00,C,BR3c,1.465781,1.483046,79.61354,95.19437,0.04440343,,0.9989083,0.06187647,0.01138277,16.43216,,22.82998,53.27651089,16.23868,0,997.1877,,
9/9/2021,14:49:00,C,BR3c,1.466431,1.48191,79.61441,95.19613,0.04440427,,0.9989084,0.0618775,0.01135466,16.43139,,22.86376,53.35443084,16.26243,0,997.1884,,
9/9/2021,14:49:00,C,BR3c,1.436069,1.460723,79.69557,95.33147,0.04446934,,0.9989114,0.06196546,0.01016889,16.42022,,23.44556,54.70210149,16.6732,0,997.1551,,
9/9/2021,14:49:00,C,BR3c,1.434786,1.458973,79.69972,95.33854,0.04447273,,0.9989115,0.06197005,0.01008224,16.4193,,23.48569,54.79504769,16.70153,0,997.1537,,
9/9/2021,14:49:00,C,BR3c,1.433503,1.457223,79.70387,95.3456,0.04447612,,0.9989117,0.06197464,0.009995586,16.41837,,23.52581,54.88796107,16.72985,0,997.1522,,
9/9/2021,14:49:00,C,BR3c,1.43222,1.455474,79.70802,95.35265,0.04447952,,0.9989119,0.06197923,0.009908933,16.41745,,23.56594,54.98087446,16.75817,0,997.1508,,
9/9/2021,14:49:00,C,BR3c,1.462248,1.474463,79.74239,95.39537,0.04450019,,0.998912,0.062007,0.01025012,16.40991,,23.97677,55.92808578,17.04688,0,997.1417,,
9/9/2021,14:49:00,C,BR3c,1.463082,1.474925,79.74599,95.40064,0.04450273,,0.9989121,0.06201042,0.0102396,16.40927,,24.01116,56.00751492,17.07109,0,997.1405,,
9/9/2021,14:49:00,C,BR3c,1.463917,1.475387,79.74959,95.40591,0.04450527,,0.9989122,0.06201384,0.01022908,16.40862,,24.04556,56.08697686,17.09531,0,997.1393,,
9/9/2021,14:49:00,C,BR3c,1.438223,1.428354,79.84409,95.54433,0.04460735,,0.9989145,0.06215136,0.01253437,16.39683,,24.72672,57.65653072,17.57371,0,997.1487,,
9/9/2021,14:49:00,C,BR3c,1.437526,1.426316,79.84976,95.5525,0.0446131,,0.9989147,0.0621591,0.01265802,16.39604,,24.77132,57.75931943,17.60504,0,997.1489,,
9/9/2021,14:49:00,C,BR3c,1.43683,1.424278,79.85543,95.56066,0.04461884,,0.9989148,0.06216684,0.01278167,16.39526,,24.81592,57.86210815,17.63637,0,997.1492,,
9/9/2021,14:49:00,C,BR3c,1.424431,1.451653,79.9334,95.66309,0.04463325,,0.9989151,0.06218626,0.01263925,16.39316,,25.33877,59.0691948,18.00429,0,997.1846,,
9/9/2021,14:49:00,C,BR3c,1.423242,1.452062,79.93954,95.67149,0.04463625,,0.9989152,0.0621903,0.01268142,16.39278,,25.38123,59.16716069,18.03415,0,997.1866,,
9/9/2021,14:50:00,C,BR3c,1.422053,1.452471,79.9457,95.67989,0.04463925,,0.9989153,0.06219434,0.01272359,16.39241,,25.42369,59.26509376,18.064,0,997.1886,,
9/9/2021,14:50:00,C,BR3c,1.446597,1.454341,80.01372,95.78737,0.04469019,,0.9989177,0.06224759,0.009615118,16.37858,,25.87835,60.31722634,18.38469,0,997.1276,,
9/9/2021,14:50:00,C,BR3c,1.447588,1.455012,80.01904,95.79529,0.04469322,,0.9989178,0.06225088,0.009452851,16.37781,,25.91399,60.39964104,18.40981,0,997.1252,,
9/9/2021,14:50:00,C,BR3c,1.448578,1.455684,80.02435,95.80322,0.04469626,,0.9989179,0.06225417,0.009290583,16.37703,,25.94964,60.48208855,18.43494,0,997.1229,,
9/9/2021,14:50:00,C,BR3c,1.425207,1.404161,80.01745,95.81261,0.04470114,,0.9989189,0.06227643,0.01050315,16.3745,,26.27144,61.22158989,18.66034,0,997.1216,,
9/9/2021,14:50:00,C,BR3c,1.424487,1.401491,80.01865,95.81554,0.04470254,,0.998919,0.06227881,0.01050074,16.37407,,26.29879,61.28461482,18.67955,0,997.1202,,
9/9/2021,14:50:00,C,BR3c,1.423768,1.398821,80.01984,95.81848,0.04470394,,0.9989191,0.06228119,0.01049833,16.37363,,26.32614,61.34763976,18.69876,0,997.1189,,
9/9/2021,14:50:00,C,BR3c,1.431592,1.464805,80.08025,95.92668,0.04475587,,0.9989219,0.06235187,0.01347745,16.3518,,26.87255,62.60594032,19.08229,0,997.1545,,
9/9/2021,14:50:00,C,BR3c,1.431494,1.467151,80.08333,95.93267,0.04475874,,0.998922,0.06235611,0.01365975,16.35059,,26.90882,62.6894377,19.10774,0,997.1563,,
9/9/2021,14:50:00,C,BR3c,1.431396,1.469497,80.08642,95.93866,0.04476162,,0.9989222,0.06236035,0.01384205,16.34938,,26.94509,62.77293508,19.13319,0,997.1581,,
9/9/2021,14:50:00,C,BR3c,1.454305,1.430488,80.13474,96.12811,0.04485272,,0.9989261,0.06248327,0.01185865,16.34242,,27.79464,64.73304013,19.73063,0,997.1237,,
9/9/2021,14:50:00,C,BR3c,1.455693,1.429818,80.13866,96.14064,0.04485874,,0.9989264,0.06249142,0.01181771,16.34157,,27.85232,64.86607819,19.77118,0,997.1226,,
9/9/2021,14:50:00,C,BR3c,1.457082,1.429149,80.14259,96.15318,0.04486476,,0.9989266,0.06249956,0.01177678,16.34071,,27.91001,64.99911625,19.81173,0,997.1215,,
9/9/2021,14:50:00,C,BR3c,1.456704,1.393735,80.2123,96.18896,0.04488167,,0.9989291,0.06252283,0.01115401,16.31032,,28.22713,65.72897192,20.03419,0,997.1208,,
9/9/2021,14:50:00,C,BR3c,1.457196,1.391006,80.21708,96.19517,0.04488464,,0.9989293,0.06252686,0.0110783,16.30856,,28.26332,65.81237087,20.05961,0,997.12,,
9/9/2021,14:50:00,C,BR3c,1.457689,1.388278,80.22186,96.20138,0.04488761,,0.9989295,0.0625309,0.01100259,16.30679,,28.29952,65.89576983,20.08503,0,997.1192,,
9/9/2021,14:50:00,C,BR3c,1.443146,1.423417,80.29838,96.28596,0.04492863,,0.9989314,0.0626265,0.01299362,16.3085,,29.01402,67.54750872,20.58848,0,997.1628,,
9/9/2021,14:50:00,C,BR3c,1.442387,1.424495,80.30399,96.29136,0.04493124,,0.9989316,0.06263215,0.01308476,16.30792,,29.05934,67.65220033,20.62039,0,997.1651,,
9/9/2021,14:50:00,C,BR3c,1.441629,1.425573,80.30959,96.29676,0.04493384,,0.9989318,0.06263781,0.01317589,16.30733,,29.10465,67.75685912,20.65229,0,997.1674,,
9/9/2021,14:50:00,C,BR3c,1.447142,1.416341,80.38257,96.43586,0.04500054,,0.9989334,0.06268834,0.0101301,16.2942,,29.31709,68.24632764,20.80148,0,997.1337,,
9/9/2021,14:50:00,C,BR3c,1.447128,1.416589,80.38815,96.44518,0.04500502,,0.9989336,0.06269315,0.01000998,16.29353,,29.34424,68.3090245,20.82059,0,997.1328,,
9/9/2021,14:50:00,C,BR3c,1.447114,1.416837,80.39373,96.45451,0.0450095,,0.9989337,0.06269796,0.009889856,16.29285,,29.3714,68.37172135,20.8397,0,997.1319,,
9/9/2021,14:50:00,C,BR3c,1.425259,1.451455,80.48956,96.56625,0.04506366,,0.9989334,0.06276953,0.01059559,16.2848,,29.68835,70.2646676,21.41667,0,997.1309,,
9/9/2021,14:50:00,C,BR3c,1.424206,1.453104,80.49633,96.57531,0.04506803,,0.9989334,0.06277449,0.01056664,16.28407,,29.71015,70.37723322,21.45098,0,997.1301,,
9/9/2021,14:50:00,C,BR3c,1.423154,1.454753,80.50309,96.58437,0.0450724,,0.9989335,0.06277945,0.01053769,16.28335,,29.73194,70.48979884,21.48529,0,997.1294,,
9/9/2021,14:50:00,C,BR3c,1.445324,1.36274,80.52692,96.65152,0.04510442,,0.9989364,0.06282349,0.0101095,16.27604,,30.57838,71.30160989,21.73273,0,997.1554,,
9/9/2021,14:50:00,C,BR3c,1.446026,1.358584,80.53033,96.65762,0.04510735,,0.9989366,0.06282745,0.01010214,16.27547,,30.63086,71.38723982,21.75883,0,997.1568,,
9/9/2021,14:50:00,C,BR3c,1.446728,1.354429,80.53375,96.66371,0.04511027,,0.9989367,0.06283142,0.01009477,16.27489,,30.68334,71.47290255,21.78494,0,997.1582,,
9/9/2021,14:50:00,C,BR3c,1.428469,1.414711,79.72775,95.76389,0.04467367,,0.9989414,0.06224652,0.01087025,16.234,,31.08916,72.37342751,22.05942,0,997.1587,,
9/9/2021,14:50:00,C,BR3c,1.427972,1.415937,79.68501,95.71706,0.04465095,,0.9989417,0.06221609,0.01090197,16.23165,,31.12957,72.43989733,22.07968,0,997.1592,,
9/9/2021,14:50:00,C,BR3c,1.427476,1.417162,79.64227,95.67025,0.04462821,,0.9989421,0.06218566,0.01093369,16.22929,,31.16998,72.50633434,22.09993,0,997.1599,,
9/9/2021,14:50:00,C,BR3c,1.44632,1.368166,77.95271,94.50085,0.04405002,,0.9990867,0.06111598,0.01330747,15.83133,,31.93456,74.27487114,22.63898,0,997.1511,,
9/9/2021,14:50:00,C,BR3c,1.446949,1.366809,77.84274,94.41729,0.04400888,,0.9990947,0.06104473,0.01345439,15.80867,,31.98528,74.39160343,22.67456,0,997.1506,,
9/9/2021,14:50:00,C,BR3c,1.447577,1.365451,77.73276,94.33372,0.04396775,,0.9991027,0.06097348,0.01360131,15.78601,,32.036,74.50833572,22.71014,0,997.1501,,
9/9/2021,14:50:00,C,BR3c,1.429668,1.385152,76.05553,94.09712,0.0438243,,0.9991511,0.06112307,0.01443791,15.26741,,32.54572,75.68622289,23.06916,0,997.1414,,
9/9/2021,14:50:00,C,BR3c,1.429135,1.385084,75.9269,94.05793,0.04380351,,0.999157,0.06110693,0.01453666,15.23044,,32.59064,75.78983182,23.10074,0,997.1408,,
9/9/2021,14:50:00,C,BR3c,1.428601,1.385017,75.79828,94.01875,0.0437827,,0.9991629,0.0610908,0.01463541,15.19348,,32.63555,75.89347356,23.13233,0,997.1401,,
9/9/2021,14:50:00,C,BR3c,1.444525,1.324537,74.76919,93.43094,0.04348603,,0.9992058,0.06064961,0.01451763,14.58071,,33.15241,77.64386731,23.66585,0,997.14,,
9/9/2021,14:50:00,C,BR3c,1.444998,1.321682,74.67583,93.39333,0.04346652,,0.9992093,0.06062855,0.01453037,14.53591,,33.19196,77.76548805,23.70292,0,997.1398,,
9/9/2021,14:50:00,C,BR3c,1.445472,1.318826,74.58249,93.35574,0.04344703,,0.9992127,0.06060748,0.0145431,14.49111,,33.23151,77.88710879,23.73999,0,997.1396,,
9/9/2021,14:50:00,C,BR3c,1.401061,1.355169,73.46957,93.4936,0.04348322,,0.9993091,0.06076229,0.01289084,14.06269,,33.95821,79.00882799,24.08189,0,997.1311,,
9/9/2021,14:50:00,C,BR3c,1.398991,1.355799,73.38544,93.4878,0.04347847,,0.9993153,0.06076069,0.0127984,14.02554,,34.00962,79.10951697,24.11258,0,997.1306,,
9/9/2021,14:50:00,C,BR3c,1.396921,1.356429,73.30132,93.482,0.04347371,,0.9993216,0.06075909,0.01270596,13.9884,,34.06103,79.21017314,24.14326,0,997.1301,,
